"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"560","5-1-87-5-SW",0,0,9.425656428326,15.5491795542989,2.35350869844933,0,0,0,0,0.999365155526,1.7201712875828,2.49199621329296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711958543755597,17.5817184500785,0,0,0,0,0,0,0,2.4524959606603,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8638236514598,0.315256311509,0,0.298916365901,0,0,0,0,0.69214215806115,0,0
"561","5-1-87-6-NE",0,0,0.449979022625,3.20690650456,2.508052801096,0,0,0,0,0,6.312383112354,8.15621492304,0.0603606446368,0,0,0,0,0,0,0,0,0,0,0,7.93609647183,2.88270892803,0,0,0,0,0,0,0,9.35390889567,2.000980425218,0,0,0,0,1.876416827977,0,0,12.48897043995,0,0,0,0,0,0,0,0,0,0,0,0,0,20.445388474786,0.2744847950301,0,0,0,0,0,0,0.84450378428998,0,0
"562","5-1-87-6-NW",0,0,17.732743990383,3.145161988816,6.2774187671861,0,0,0,0,0,0.073195019589,0.868166092017,10.3786661826,0,0,1.09353092969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07218027949054,17.23177832412,0.00965727739852,0,0,0,0,3.358419009048,0,4.742326008805,0,0,0,0,0,0,0,0,0,0,0,0,0,9.267470967113,0,0,0,0,0,0,0,0.96086333793353,0,0
"563","5-1-87-6-SE",0,0,3.567728462484,4.874465355758,2.48832104791499,0,0,0,0,9.16690557133232,28.77250096581,0.104471905731104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315316577133757,0,0,0,0,0,0,0,1.56495134693784,0,0,0,0,0,0,0,0,14.0328854629,0,0,0,0,0,1.01981575808,0,0,0,0,0,0,0,51.6680750843581,0.304216422489,0,0,0,0,0,0,0.1403316705483,0,0
"564","5-1-87-6-SW",0,0,2.04692632195,13.532202815836,9.02449560384107,0,0,0,0,10.734569230105,1.352807872,0.0084411952700549,0.358488153818,0,0,2.77660035083,0,0,0,0,0,0,0,0,0,0,0,5.72037826884,0,0,0,0,0,7.61524258777e-09,0,0,0,0,0,7.313833698258,0,0,9.27894406070483,0,0,0,0,0,1.34257150698,0,3.502219596658,0,0,0,0,0,31.4567553041964,0,0,0.6362212032687,0,0,0,0,0.3907452645328,0,0
"565","5-1-87-7-NE",0,0,0,18.1872333460799,2.7475811491,0,0,0,0,0,0,0.956995262459,2.6270700601,0,7.12062495418,0.413267681945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44119276457,8.469945378899,4.9548062028,0,0,0,5.6640914731071,0,0,0,0,0,0.187987733442,0,0,0,0,0,0,0,0,0,0,13.1979841092779,0,0,0.056903689533,0,0,0,0,0.80370061858744,0,0
"566","5-1-87-7-NW",0,0,0,13.6312716624589,4.75696858572,0,0,0,0,0,6.772701280532,0.47318690611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08331603382,13.846031601788,0,0,0,0,1.375004119404,0,6.2160157514553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3637211513934,0,0,0,0,0,0,0,0.34250859026633,0,0
"567","5-1-87-7-SE",0,0,6.6965882049976,9.218235828355,0,0,0,0,0,0,0,7.73922237623,5.05617768402,0,4.47067009825,3.89646128505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70208914939,0,0,9.901134814589,0,0,0,0,0,0,0,0,0,0,0,0,0,27.74079849048,0.38919905888394,0,0.0323229266924,0,0,0,0,0.56073462528131,0,0
"568","5-1-87-7-SW",0,0,5.29179966021836,4.95386068895,10.316379243559,0,0,0,0,0,0,0.792950413149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28714465054,7.248812704895,1.895957349812,0,0,0,6.82242353468,0,0,6.55420840408,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376631938735,0,0,0,0,0,0,0,0.095346758883,0,0
"569","5-1-87-8-NE",0,0,1.480804870266,24.0694601332,4.548362325629,0,0,0,0,7.91189681597,0,0,5.26806196774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8911027253,0,0,12.81341431457,0,0,0,0,0,0,0,0,0,0,0,0,0,29.616413855857,0,0,0,0,0,0,0,0.418816230835,0,0
"570","5-1-87-8-NW",0,0,0,11.70198663683,9.034126660741,0,0,0,0,4.60558254992,0,1.80597066286,6.46112737363521,0,0.725750837864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.393173417765,0,0,0,0,2.16662260687,0,0,16.77089847511,0,0,2.230167817016,0,0,0,0,0,0,0,0,0,0,24.268857008614,0,0,0,0,0,0,0,0.4885668677999,0,0
"571","5-1-87-8-SE",0,0,30.25142833777,1.14719171154,0,0,0,0,0,0,0,0,4.18358372401165,0,0,1.858923345728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1612851171348,0,0,0,0,19.89043265343,0,0,0.503009083137,0,0,0,0,0,0,0,0,0,0,0,0,0,22.252365082277,0,0,0,0,0,0,0,0.33078318914,0,0
"572","5-1-87-8-SW",0,0,1.56786782515,15.878093611733,0.373558079039,0,0,0,0,0,0,0.449215827735,8.636454597757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41480567547,0,0,0,0,7.69806596969,0,0,27.312907037342,0,0,0.283662068549,0,0,0,0,0,0,0,0,0,0,35.010969567428,0,0,0,0,0,0,0,0.1425385569701,0,0
"573","5-1-87-9-NE",0,0,5.42277547847101,12.742670464027,0,0,0,0,0,0,0,0,0.737994210099,0,0,39.079668493633,0,0,0,0,0,0,0,0,0,0,0,4.49187042336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.57153891696,0,0,0,0,0,0,0,0.5931236826215,0,0
"574","5-1-87-9-NW",0,0,0,18.364902443287,0,0,0,0,0,0,0,0,0,0,0,12.993497057725,0,0,0,0,0,0,0,0,0.699201418743,0,0,0,0,0,0,0,0,0,8.65497125048,0,0,0,0,25.8887222159406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8822192736576,0,0,0,0,0,0,0,0.31536372618968,0,0
"575","5-1-87-9-SE",0,0,4.3089994474,27.1844760834984,3.182108600773,0,0,0,0,0,0,1.9381682264,0,0,0,8.431850601426,0,0,0,0,0,0,0,0,0,0,0,15.071303141669,0,0,0,0,0,0,0.547417481012,0,0,0,0,2.9195316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.422685361628,0,0,0,0,0,0,0,0.184982683570625,0,0
"576","5-1-87-9-SW",0,0,26.9012648845644,6.23438378774894,0,0,0,0,0,0,0,0,2.839349505461,0,0,1.513877394925,0,0,0,0,0,0,0,0,0,0,0,4.36174313925,0,0,0,0,0,0,8.5375664363824,0,0,0,0,12.6421212355545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5177417697533,0,0,0,0,0,0,0,1.30049500630653,0,0
"577","5-1-88-1-NE",0,0,0,4.6694505130211,1.36224499769,0,0,0,0,3.39204778149,0,0,5.27426156628,0,0,0,0,0,46.9982566015312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3902960371727,0,0,0,0,0,0,0,0.0937233518234,0,0.117961526851
"578","5-1-88-1-NW",0,0,0,21.12062885304,5.913821678655,0,0,0,0,0,0,0,5.75459257594,0,0,0,0,0,22.00387994598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229813879388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0038798662,0,0,0,0,0,0,0,0.71064801435117,0,0
"579","5-1-88-1-SE",0,0,11.356264639998,29.962415332149,0,0,0,0,0,0,0,2.209787589292,0.918968998301,0,0,0,0,0,0.32036015953765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32035849738459,0,0,0,0,0,0,0,1.87215750726328,0,0.098959677381
"580","5-1-88-1-SW",0,0,1.537415051646,4.509703742459,17.2979790474169,0,0,0,0,0,0,0,5.377326962561,0,0,0.6651916039208,0,0,4.8649255465823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152966068635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0032143984657,0,0,0,0,0,0,0,0.7364586291098,0,0
"581","5-1-88-10-NE",0,0,0,2.10776899481,0,0,0,0,0,0,0,0,0,1.26255369924,25.947016507172,0,0,0,2.05616493901,0,0,0,0,3.01520771737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.621717444809,4.32787097545,0,0,0,0,0,0,3.146868912454,0,0,0,0,0,0,0,46.952770517471,0,0,0.103327734214,0,0,0,0,0.26215847203,0,0
"582","5-1-88-10-NW",0,0,0,8.831559108059,0,0,0,0,0,1.09842320403,0.0335102664071,1.34363298911,0,0,27.477442385398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.105725921212,0.2506460621873,13.449715975651,0,0,3.60137973285,0,5.05950421229,1.37903376999,0,0,0,0,0,0,0,45.4154634964592,0,0,0.0588873139639,0,0,0,0,0.697344088685603,0,0
"583","5-1-88-10-SE",0,0,0,0.0115487403903,0,0,0,0,0,0,25.7682416758699,5.22294389261,0,0,0,0,0,0,1.91474435642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0350364398,4.8866652352027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5107260436924,0,0,0.0595237541839,0,0,0,0,0.0021468766266,0,0.0939618233147
"584","5-1-88-10-SW",0,0,0,0.113820555667,1.156480570951,0,0,0,0,0,26.034302693939,0.113384976637,0,0,0.204486571955,0,0,0,0,0,0,0,0,0,0,0.191577213638843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.743692137005,6.800896821771,0,0,1.98369713548,0,0,0,0,0,0,0,0,0,0,62.783378307537,0,0,0,0,0,0,0,0.0199812427936,0,0
"585","5-1-88-11-NE",0,0,0,7.90185320425666,0,0,0,0,0,0,0,0,0.756038330065,2.057862477369,0,0,0,0,18.83373567058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61564183589,0.0512065944041,0,0,0,0,13.14006758442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.97380222836,0,0,0,0,0,0,0,0.33196092722354,0,0
"586","5-1-88-11-NW",0,0,0,3.1679286681159,0,0,0,0,0,0,0,0,2.524839798341,0,9.04327974523e-05,0.0012401429236583,0,0,24.881926342038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357307161641,0,0,0,0,23.329846086773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.13581321661,0,0,8.45939328605e-05,0,0,0,0,0.0707516208553,0,0.0760495166514
"587","5-1-88-11-SE",0,0,0,0,0.847877767815,0,0,0,0,4.302252584949,0,0,0.0507593603218,0,0,0,0,0,56.3967342123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83024742447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.529234254111,0,0,0,0,0,0,0,0,0,0
"588","5-1-88-11-SW",0,0,0,1.63780518702706,0,0,0,0,0,0,6.49430954835,0,5.61354607459,0,6.18025728693,0,0,0,27.293106579704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777104421267,0,0,0,0,15.6873028254353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6549762008703,0,0,0,0,0,0,0,0,0,0
"589","5-1-88-12-NE",0,0,0,9.91631106844,3.82509289824,0,0,0,0,0,0,0,2.8419567232537,0,0,0,0,0,13.09978181899,0,0,0,0,0,0,9.46197480181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20468392027,0,0,0,0,0,0,0,13.0997819045,0,0,0.324754168932,0,0,0,0,0.35997183959966,0,0.176434243352
"590","5-1-88-12-NW",0,0,0,1.1380873852171,0,0,0,0,0,0,0,0,4.414443404226,0,0,0,0,0,52.553355937991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.553357240088,0,0,0,0,0,0,0,0,0,0
"591","5-1-88-12-SE",0,0,0,0,0,0,0,0,0,0.470231891834,0,0,1.540938688506,0,0,0,0,0,47.97485069911,0,0,0,0,0,0,12.0951945829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.44507853038,0,0,0,0,0,0,0,0.1710197763565,0,0
"592","5-1-88-12-SW",0,0,0,0,0,0,0,0,0,0,0,0,6.107984558362,0,0,0,0,0,58.69325746221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69325732351,0,0,0,0,0,0,0,0.0750164984589,0,0
"593","5-1-88-13-NE",0,0,0,4.10449401809,0,0.0299438744272,0,0,0,0,0,0,8.533286954047,0,0,0,0,0,27.71053628088,0,0,0,0,0.00424391519826,2.29317820965,8.153249693333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17585976243,0,0,0,0,0,0,0,0,0,0,27.7404801015756,0,0,0,0,0,0,0,0.48219031008437,0,0
"594","5-1-88-13-NW",0,0,0,1.81167784187,5.614702253349,0,0,0,0,0,0,1.328523049736,0.301811266134,0,0,0.28747959558018,0,0,16.474059042735,0,1.11681246027,0,0,6.476097710261,7.19894899616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.794963451169,0,0,0,0,1.234444386263,0,3.8249163679,1.94607097258,0,0,0,0,0,0,0,20.346846609668,0,0,0.414226640948,0,0,0,0,0.791436879330283,0,0.0389883487262
"595","5-1-88-13-SE",0,0,0,6.481984491012,1.90130734748,0,0,0,0,0,6.65008712587,0.790507218502,5.431453689559,0,0,0,0,0,28.2291791459,0,0,0,0,9.9687560794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.065613655395,0,0,0,0,0,0,0,34.87926635073,0,0,0,0,0,0,0,0.00703537434509,0,0
"596","5-1-88-13-SW",0,0,0,1.1155088883756,0,0,0,0,0,0,0,0,2.311680314592,4.65151057655,0,0,0,0,43.370605144141,0,1.44509629351,0,0,10.109555074034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.794276992255,0,0,0.536353123058,0,0,0,0,0.2929404357715,0,0.0978916472483
"597","5-1-88-14-NE",0,0,0,7.07843019959,6.27896640552,0,0,0,0,0,0,3.81194651501,0,0,12.651712311085,0.00186775319769,0,0,2.9063324301,0,0,0,0,0,0,0,3.99173270024,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71653011562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.266307397962,0,0,0,0,0,0,0,0.64406887213273,0,0
"598","5-1-88-14-NW",0,0,0,5.8305520302828,0,0,0,0,0,0,0,11.230689341276,1.00937135513745,0,5.334084419467,0,0,0,0,0,0,0,0,0,2.83025590947,0,4.28932717624,0,0,0,0,0,0,0,2.61504166605,0,0,0,0,0,22.386015068314,0,0,0,0,0,0,0,0.2940946305388,5.35822207331,0,0,0,0,0,0,32.008907563036,0,0,0,0,0,0,0,0.27643877382848,0,0.000519101032919
"599","5-1-88-14-SE",0,0,0,6.6746303783772,0,0,0,0,0,0,0,0,0,5.935468858911,0,0,0,0,43.7909906696376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7909904734701,0,0,0,0,0,0,0,0.04327982893806,0,0
"600","5-1-88-14-SW",0,0,0,12.8709966097724,0,0,0,0,0,0,0,0,0.5242558944039,0.27734521106514,5.42449728568538,0,0,0,13.103158407166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90250241475797,0,0,0,0,0,19.657748571123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.185404289599,0,0,0.0613937825358024,0,0,0,0,0.29983333161924,0,0
"601","5-1-88-15-NE",0,0,0,0.95534891446003,0,0,0,0,0,0,0,1.41001064574,0,0,12.42833866771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35765944199,0,0,0,0,0,0,45.2514931110705,0,0,0,0,0,0,0,1.646500333944,0.4594792324,0,0,0,0,0,0,57.6798324665469,0,0,0,0,0,0,0,0.17503550478724,0,0
"602","5-1-88-15-NW",0,0,0,0.1675647303118,4.8409927333174,0,0,0,0,3.707170407205,0,0,0,0,13.387189411148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2506049838,0,0,0,0,0,31.200558269112,9.022695684662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.317613267493,0,0,0,0,0,0,0,0.035333819262,0,0
"603","5-1-88-15-SE",0,0,0,2.128617665795,0.373702753951,0,0,0,0,0,0,1.32393823595,0,4.502897581958,34.401786420626,0,0,0,0,0,0,0,0,0.820215153085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2204175522141,0,0,0,0,0,0,0,8.2067086602239,0,0,0,0,0,0,0,46.6144781141004,0,0,0.04122532231862,0,0,0,0,0.0862546879948,0,0.00772585998962
"604","5-1-88-15-SW",0,0,0,3.0093206513059,17.122739059126,0,0,0,0,2.159780981415,0,0.000608041829304,2.740423994131,0,7.1633914666702,0,0,0,0,0,0,0,0,0,0,0,1.47171693242,0,0,0,0,0,0,2.88218373663868,0.109213417675,0,0,0,0,0,26.3668906453897,1.85121904137893,0,0,0,0,0,0,1.4113374107247,0,0,0,0,0,0,0,39.0064705934844,0,0,0.0962827363234572,0,0,0,0,0.27532339056074,0,0.00652861953964
"605","5-1-88-16-NE",0,0,0,10.995898462948,1.68108870101537,0,0,0,0,0.579474048196,0,0,0.82777345094,0,11.48478279441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64802306436,0,0,0,0,0,25.5504039576478,6.37567174929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9903325495486,0,0,0,0,0,0,0,0.584747668808903,0,0
"606","5-1-88-16-NW",0,0,0,18.0448079472522,3.7645342124,0,0,0,0,0,0,0,1.06511072764,0,8.1807393188275,0.738193215187897,0,0,4.037947189861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7007840108055,0.203286013718,1.847652401231,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9704089293208,0,0,0,0,0,0,0,0.416036273459543,0,0
"607","5-1-88-16-SE",0,0,1.976990966565,13.598199054405,0.3401457184803,0,0,0,0,0,0,0,0,0,2.669816332776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106212853085,0,0,0,0,0,28.158370609507,18.348485425547,0.388860480317,0,0,0,0,0,0,0,0,0,0,0,0,0,49.565532848139,0,0,0,0,0,0,0,0.38419053026381,0,0
"608","5-1-88-16-SW",0,0,0,22.0877317832214,2.379767099451,0,0,0,0,0,0,0,0,0,6.0500928375896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3680838188896,1.142715707721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5608923642255,0,0,0,0,0,0,0,0.68389779532637,0,0
"609","5-1-88-17-NE",0,0,0,27.670129790031,2.49954821603,0,0,0,0,0,0,0,0,0,0.785923850274,0.4686411107591,0,0,3.91199805936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112761582409,0,0,0,0,25.8235840576168,0,0.481336510264,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0028424978754,0,0,0,0,0,0,0,0.339807166049,0,0
"610","5-1-88-17-NW",0,0,0,21.14767232705,0,0,0,0,0,0,0,0,2.3564957004001,0,1.880869459669,0.4673872526771,0,0,12.1367882245392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927301693848,0,0,0,0,22.588620929431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.606278654724,0,0,0,0,0,0,0,0.59715800264773,0,0
"611","5-1-88-17-SE",0,0,0,28.014905861849,0.0263062504353,0,0,0,0,0,0,0,0,0,5.434156728073,0,0,0,0,0,0,0,0,0,0,0,5.034644393108,0,0,0,0,0,0,0.749628740223,0,0,0,0,0,0,25.7328049818049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.114385784945,0,0,0,0,0,0,0,0.1667853317859,0,0.274898205898
"612","5-1-88-17-SW",0,0,0,12.6661060159331,0,0,0,0,0,0,0,0,0.0893828334093,0,16.3899473113778,0,0,0,9.3616421166252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885819917391,0,20.3291084130217,0,0,0,0,6.9701460309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7217355563177,0,0,0,0,0,0,0,0.312126680959,0,0
"613","5-1-88-18-NE",0,0,0,11.62123030588,0,0,0,0,0,0,0,0,0.454608171556,0.0063516118958,0,1.6898619352291,0,0,9.948157431097,0,0,0.160074214227,0,0,0,1.23423071517,0,0,0,0,0,0,0,0,8.137877912071,12.7513055501,0,0,0,0,0,3.7653251140077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3551990109394,0,0,0,0,0,0,0,0.48033870335311,0,0
"614","5-1-88-18-NW",0,0,2.36245049316,6.364345131272,0.4380186808077,0,0,0,0,1.91892958855,2.044103449541,0,0,0,0,0.51566521738655,0,0,5.515445857343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33209303016,1.107645113818,0,0,0,2.97503974436,0,8.21095857504093,2.91428230436,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3764508710903,0,0,0,0,0,0.30226675289276,0,0.42572912973249,0,0
"615","5-1-88-18-SE",0,0,0.326258177544,10.9711587018285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19406306851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01458038033,0,26.1547090965043,0,0,0,0,0,4.82820045706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022263285112,0,0,0,0,0,0,0,0.577576443515805,0,0
"616","5-1-88-18-SW",0,0,6.407231756409,3.346192180708,2.94909071265849,0,0,0,0,0,0,0,0,0.0185352171936,0,0.86287419591674,0,0,5.6186752304151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12817060746,0,0,0,0,0,24.004847880562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.320592550244,0,0,0,0,0,0.5434813715268,0,0.081332586169783,0,0
"617","5-1-88-19-NE",0,0,0,8.059778062725,0,0,0,0,0,0,0,0,0.653429474749,0,6.006816475426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3432777448917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0587566375648,0,0,0,0,0,0.37640163016,0,0.02747389213596,0,0
"618","5-1-88-19-NW",0,0,0,8.81533431769,1.233766594204,10.3835311921089,0,0,0,0,0,0,1.51596065726,0,9.869961884661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56217681738,8.818511005059,0,0,0,0,11.3672167110222,2.07084782543,0.134719798546,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4442581463694,0,0,0,0,0,0.801248973032,0,0.726872742503663,0,0
"619","5-1-88-19-SE",0,0,0,24.400776049678,0,0,0,0,0,0,0,0,0.603835196324,0.970228700848,0.145209556541,1.1020790911043,0,0,6.286747141707,0,0,0.00544689057709,0,0,0,1.981105521317,0,0,0,0,0,0,0,0,0.6756741783,0,0,0,0,0,13.9834503981906,1.09001385587,0,0,0,0,0,0,1.05902017978,0,0,0,0,0,0,0,21.4273204968503,0,0,0,0,0,0.0946222667007,0,0.3874775208151,0,0
"620","5-1-88-19-SW",0,0,0,22.527647841977,1.5782480383441,0,0,0,0,0.00404275934378,0,0,3.06246542092,0,0,0.9275128259382,0,0,8.83130217652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835908673975,0.6173386096187,0,0,0,0,6.8545550126543,0.250478688169,7.71216278701,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3980303011793,0,0,0,0,0,0.380850520527,0,0.3844846721502,0,0
"621","5-1-88-2-NE",0,0,0,7.26610638657,1.47418645899,0,0,0,0,15.519112431371,0,13.762099969982,9.714834836794,0,0,0,0,0,11.8176243991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.616575064999,0,0,0,0,0,0,0,0,0,0,0,0.678786788986,0,0,0,0,0,0,0,0,0,27.336736833666,0,0,0,0,0,0,0,0.6630733142691,0,0
"622","5-1-88-2-NW",0,0,4.19466026768,1.728052426672,0,0,0,0,0,0.331201840957,2.24338895420108,0.0646721060746,20.850546595576,0,1.83207156374,0,0,0,0.481126323131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4989612483,0,0,0,0,0,10.00017982567,4.12100879252,6.809470550254,0,0,0,0.397869294912,0,0.938000598854,0,0,0,0,0,0,0,25.8134641483435,0,0,0.3767671325341,0,0,0,0,0.0851350216209,0,0.0180031311845
"623","5-1-88-2-SE",0,0,0.495357872409,8.91589031055,0.112815091669,0,0,0,0,0,0,7.74315972865,7.86582252815144,0,0,15.117833299679,0,0,7.668939294124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.594125040415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69235922453,0,0,0,0,0,0,21.377630783886,0,0,0,0,0,0,0,1.01788282913928,0,0
"624","5-1-88-2-SW",0,0,0,26.0643031908184,0,0,0,0,0,0,0,9.226784152435,15.4015223961272,0,0,1.3072813789921,0,0,10.34746655316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39459463208,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669814120058,0.0267252982011,0,0,0,0,0,0,10.34746654556,0,0,0,0,0,0,0,0.95665290726401,0,0
